,SUBDIVISION,YEAR,ANNUAL PRECIPITATION,QUARTER,PRECIPITATION,SEVERITY1,TERRAIN,CLIMATE,SEVERITY
257,ARUNACHAL PRADESH,2008,2244.4,Mar-May,499.9,0,Hilly,Sub-tropical,0
258,ARUNACHAL PRADESH,2008,2244.4,Jun-Sep,1508.7,0,Hilly,Sub-tropical,3
259,ARUNACHAL PRADESH,2008,2244.4,Oct-Dec,119.4,0,Hilly,Sub-tropical,0
260,ARUNACHAL PRADESH,2009,1749.9,Jan-Feb,110.8,0,Hilly,Sub-tropical,0
261,ARUNACHAL PRADESH,2009,1749.9,Mar-May,394.7,0,Hilly,Sub-tropical,0
262,ARUNACHAL PRADESH,2009,1749.9,Jun-Sep,1111.8,0,Hilly,Sub-tropical,1
263,ARUNACHAL PRADESH,2009,1749.9,Oct-Dec,132.7,0,Hilly,Sub-tropical,0
264,ARUNACHAL PRADESH,2010,2855.7,Jan-Feb,13.9,0,Hilly,Sub-tropical,0
265,ARUNACHAL PRADESH,2010,2855.7,Mar-May,1017.5,0,Hilly,Sub-tropical,1
266,ARUNACHAL PRADESH,2010,2855.7,Jun-Sep,1653.6,0,Hilly,Sub-tropical,3
267,ARUNACHAL PRADESH,2010,2855.7,Oct-Dec,170.9,0,Hilly,Sub-tropical,0
268,ARUNACHAL PRADESH,2011,2193.7,Jan-Feb,91.4,0,Hilly,Sub-tropical,0
269,ARUNACHAL PRADESH,2011,2193.7,Mar-May,634.9,0,Hilly,Sub-tropical,0
270,ARUNACHAL PRADESH,2011,2193.7,Jun-Sep,1384.2,0,Hilly,Sub-tropical,2
271,ARUNACHAL PRADESH,2011,2193.7,Oct-Dec,83.3,0,Hilly,Sub-tropical,0
272,ARUNACHAL PRADESH,2012,3440.3,Jan-Feb,93.6,0,Hilly,Sub-tropical,0
273,ARUNACHAL PRADESH,2012,3440.3,Mar-May,724.9,0,Hilly,Sub-tropical,0
274,ARUNACHAL PRADESH,2012,3440.3,Jun-Sep,2325.6,2,Hilly,Sub-tropical,0
275,ARUNACHAL PRADESH,2012,3440.3,Oct-Dec,296.3,0,Hilly,Sub-tropical,0
276,ARUNACHAL PRADESH,2013,2042.9,Jan-Feb,59.0,0,Hilly,Sub-tropical,0
277,ARUNACHAL PRADESH,2013,2042.9,Mar-May,626.0,0,Hilly,Sub-tropical,0
278,ARUNACHAL PRADESH,2013,2042.9,Jun-Sep,1165.9,0,Hilly,Sub-tropical,1
279,ARUNACHAL PRADESH,2013,2042.9,Oct-Dec,192.0,0,Hilly,Sub-tropical,0
280,ARUNACHAL PRADESH,2014,2403.2,Jan-Feb,120.9,0,Hilly,Sub-tropical,0
281,ARUNACHAL PRADESH,2014,2403.2,Mar-May,466.0,0,Hilly,Sub-tropical,0
282,ARUNACHAL PRADESH,2014,2403.2,Jun-Sep,1750.8,0,Hilly,Sub-tropical,4
283,ARUNACHAL PRADESH,2014,2403.2,Oct-Dec,65.4,0,Hilly,Sub-tropical,0
284,ARUNACHAL PRADESH,2015,2767.5,Jan-Feb,78.3,0,Hilly,Sub-tropical,0
285,ARUNACHAL PRADESH,2015,2767.5,Mar-May,623.5,0,Hilly,Sub-tropical,0
286,ARUNACHAL PRADESH,2015,2767.5,Jun-Sep,1936.9,0,Hilly,Sub-tropical,4
287,ARUNACHAL PRADESH,2015,2767.5,Oct-Dec,128.8,0,Hilly,Sub-tropical,0
288,ASSAM & MEGHALAYA,1980,2289.2,Jan-Feb,49.3,0,Hilly,Mild/cold,0
289,ASSAM & MEGHALAYA,1980,2289.2,Mar-May,559.6,0,Hilly,Mild/cold,0
290,ASSAM & MEGHALAYA,1980,2289.2,Jun-Sep,1537.1,0,Hilly,Mild/cold,4
291,ASSAM & MEGHALAYA,1980,2289.2,Oct-Dec,143.2,0,Hilly,Mild/cold,0
292,ASSAM & MEGHALAYA,1981,2079.3,Jan-Feb,60.3,0,Hilly,Mild/cold,0
293,ASSAM & MEGHALAYA,1981,2079.3,Mar-May,494.6,0,Hilly,Mild/cold,0
294,ASSAM & MEGHALAYA,1981,2079.3,Jun-Sep,1431.8,0,Hilly,Mild/cold,3
295,ASSAM & MEGHALAYA,1981,2079.3,Oct-Dec,92.7,0,Hilly,Mild/cold,0
296,ASSAM & MEGHALAYA,1982,2382.2,Jan-Feb,32.9,0,Hilly,Mild/cold,0
297,ASSAM & MEGHALAYA,1982,2382.2,Mar-May,520.4,0,Hilly,Mild/cold,0
298,ASSAM & MEGHALAYA,1982,2382.2,Jun-Sep,1720.6,1,Hilly,Mild/cold,1
299,ASSAM & MEGHALAYA,1982,2382.2,Oct-Dec,108.3,0,Hilly,Mild/cold,0
300,ASSAM & MEGHALAYA,1983,2620.0,Jan-Feb,54.2,0,Hilly,Mild/cold,0
301,ASSAM & MEGHALAYA,1983,2620.0,Mar-May,534.1,0,Hilly,Mild/cold,0
302,ASSAM & MEGHALAYA,1983,2620.0,Jun-Sep,1844.2,1,Hilly,Mild/cold,1
303,ASSAM & MEGHALAYA,1983,2620.0,Oct-Dec,187.6,0,Hilly,Mild/cold,0
304,ASSAM & MEGHALAYA,1984,3157.0,Jan-Feb,29.7,0,Hilly,Mild/cold,0
305,ASSAM & MEGHALAYA,1984,3157.0,Mar-May,647.4,0,Hilly,Mild/cold,0
306,ASSAM & MEGHALAYA,1984,3157.0,Jun-Sep,2292.5,2,Hilly,Mild/cold,2
307,ASSAM & MEGHALAYA,1984,3157.0,Oct-Dec,187.5,0,Hilly,Mild/cold,0
308,ASSAM & MEGHALAYA,1985,2801.6,Jan-Feb,41.0,0,Hilly,Mild/cold,0
309,ASSAM & MEGHALAYA,1985,2801.6,Mar-May,755.7,0,Hilly,Mild/cold,1
310,ASSAM & MEGHALAYA,1985,2801.6,Jun-Sep,1895.1,1,Hilly,Mild/cold,1
311,ASSAM & MEGHALAYA,1985,2801.6,Oct-Dec,109.9,0,Hilly,Mild/cold,0
312,ASSAM & MEGHALAYA,1986,2592.8,Jan-Feb,28.1,0,Hilly,Mild/cold,0
313,ASSAM & MEGHALAYA,1986,2592.8,Mar-May,470.6,0,Hilly,Mild/cold,0
314,ASSAM & MEGHALAYA,1986,2592.8,Jun-Sep,1726.6,1,Hilly,Mild/cold,1
315,ASSAM & MEGHALAYA,1986,2592.8,Oct-Dec,367.5,0,Hilly,Mild/cold,0
316,ASSAM & MEGHALAYA,1987,2921.4,Jan-Feb,36.5,0,Hilly,Mild/cold,0
317,ASSAM & MEGHALAYA,1987,2921.4,Mar-May,506.9,0,Hilly,Mild/cold,0
318,ASSAM & MEGHALAYA,1987,2921.4,Jun-Sep,2170.6,2,Hilly,Mild/cold,2
319,ASSAM & MEGHALAYA,1987,2921.4,Oct-Dec,207.3,0,Hilly,Mild/cold,0
320,ASSAM & MEGHALAYA,1988,3261.7,Jan-Feb,53.4,0,Hilly,Mild/cold,0
321,ASSAM & MEGHALAYA,1988,3261.7,Mar-May,808.9,0,Hilly,Mild/cold,1
322,ASSAM & MEGHALAYA,1988,3261.7,Jun-Sep,2151.0,4,Hilly,Mild/cold,4
323,ASSAM & MEGHALAYA,1988,3261.7,Oct-Dec,248.5,0,Hilly,Mild/cold,0
324,ASSAM & MEGHALAYA,1989,2682.1,Jan-Feb,62.0,0,Hilly,Mild/cold,0
325,ASSAM & MEGHALAYA,1989,2682.1,Mar-May,473.8,0,Hilly,Mild/cold,0
326,ASSAM & MEGHALAYA,1989,2682.1,Jun-Sep,1929.5,0,Hilly,Mild/cold,5
327,ASSAM & MEGHALAYA,1989,2682.1,Oct-Dec,216.8,0,Hilly,Mild/cold,0
328,ASSAM & MEGHALAYA,1990,2771.2,Jan-Feb,66.1,0,Hilly,Mild/cold,0
329,ASSAM & MEGHALAYA,1990,2771.2,Mar-May,734.4,0,Hilly,Mild/cold,0
330,ASSAM & MEGHALAYA,1990,2771.2,Jun-Sep,1750.2,0,Hilly,Mild/cold,5
331,ASSAM & MEGHALAYA,1990,2771.2,Oct-Dec,220.5,0,Hilly,Mild/cold,0
332,ASSAM & MEGHALAYA,1991,2838.0,Jan-Feb,43.9,0,Hilly,Mild/cold,0
333,ASSAM & MEGHALAYA,1991,2838.0,Mar-May,733.6,0,Hilly,Mild/cold,0
334,ASSAM & MEGHALAYA,1991,2838.0,Jun-Sep,1783.8,3,Hilly,Mild/cold,3
335,ASSAM & MEGHALAYA,1991,2838.0,Oct-Dec,276.7,0,Hilly,Mild/cold,0
336,ASSAM & MEGHALAYA,1992,2259.8,Jan-Feb,61.1,0,Hilly,Mild/cold,0
337,ASSAM & MEGHALAYA,1992,2259.8,Mar-May,468.8,0,Hilly,Mild/cold,0
338,ASSAM & MEGHALAYA,1992,2259.8,Jun-Sep,1578.5,0,Hilly,Mild/cold,4
339,ASSAM & MEGHALAYA,1992,2259.8,Oct-Dec,151.4,0,Hilly,Mild/cold,0
340,ASSAM & MEGHALAYA,1993,2879.2,Jan-Feb,170.2,0,Hilly,Mild/cold,0
341,ASSAM & MEGHALAYA,1993,2879.2,Mar-May,598.6,0,Hilly,Mild/cold,0
342,ASSAM & MEGHALAYA,1993,2879.2,Jun-Sep,1969.9,2,Hilly,Mild/cold,2
343,ASSAM & MEGHALAYA,1993,2879.2,Oct-Dec,140.5,0,Hilly,Mild/cold,0
344,ASSAM & MEGHALAYA,1994,2121.3,Jan-Feb,69.1,0,Hilly,Mild/cold,0
345,ASSAM & MEGHALAYA,1994,2121.3,Mar-May,600.5,0,Hilly,Mild/cold,0
346,ASSAM & MEGHALAYA,1994,2121.3,Jun-Sep,1273.4,1,Hilly,Mild/cold,1
347,ASSAM & MEGHALAYA,1994,2121.3,Oct-Dec,178.3,0,Hilly,Mild/cold,0
348,ASSAM & MEGHALAYA,1995,2886.1,Jan-Feb,48.5,0,Hilly,Mild/cold,0
349,ASSAM & MEGHALAYA,1995,2886.1,Mar-May,486.8,0,Hilly,Mild/cold,0
350,ASSAM & MEGHALAYA,1995,2886.1,Jun-Sep,2169.0,2,Hilly,Mild/cold,2
351,ASSAM & MEGHALAYA,1995,2886.1,Oct-Dec,181.8,0,Hilly,Mild/cold,0
352,ASSAM & MEGHALAYA,1996,2466.9,Jan-Feb,36.0,0,Hilly,Mild/cold,0
353,ASSAM & MEGHALAYA,1996,2466.9,Mar-May,616.4,0,Hilly,Mild/cold,0
354,ASSAM & MEGHALAYA,1996,2466.9,Jun-Sep,1543.5,1,Hilly,Mild/cold,1
355,ASSAM & MEGHALAYA,1996,2466.9,Oct-Dec,271.0,0,Hilly,Mild/cold,0
356,ASSAM & MEGHALAYA,1997,2372.2,Jan-Feb,58.9,0,Hilly,Mild/cold,0
357,ASSAM & MEGHALAYA,1997,2372.2,Mar-May,465.6,0,Hilly,Mild/cold,0
358,ASSAM & MEGHALAYA,1997,2372.2,Jun-Sep,1763.4,0,Hilly,Mild/cold,5
359,ASSAM & MEGHALAYA,1997,2372.2,Oct-Dec,84.3,0,Hilly,Mild/cold,0
360,ASSAM & MEGHALAYA,1998,2803.1,Jan-Feb,43.4,0,Hilly,Mild/cold,0
361,ASSAM & MEGHALAYA,1998,2803.1,Mar-May,573.1,0,Hilly,Mild/cold,0
362,ASSAM & MEGHALAYA,1998,2803.1,Jun-Sep,1947.4,3,Hilly,Mild/cold,3
363,ASSAM & MEGHALAYA,1998,2803.1,Oct-Dec,239.2,0,Hilly,Mild/cold,0
364,ASSAM & MEGHALAYA,1999,2594.2,Jan-Feb,2.9,0,Hilly,Mild/cold,0
365,ASSAM & MEGHALAYA,1999,2594.2,Mar-May,656.1,0,Hilly,Mild/cold,0
366,ASSAM & MEGHALAYA,1999,2594.2,Jun-Sep,1710.2,0,Hilly,Mild/cold,4
367,ASSAM & MEGHALAYA,1999,2594.2,Oct-Dec,225.0,0,Hilly,Mild/cold,0
368,ASSAM & MEGHALAYA,2000,2487.0,Jan-Feb,34.2,0,Hilly,Mild/cold,0
369,ASSAM & MEGHALAYA,2000,2487.0,Mar-May,679.5,0,Hilly,Mild/cold,0
370,ASSAM & MEGHALAYA,2000,2487.0,Jun-Sep,1666.6,2,Hilly,Mild/cold,2
371,ASSAM & MEGHALAYA,2000,2487.0,Oct-Dec,106.6,0,Hilly,Mild/cold,0
372,ASSAM & MEGHALAYA,2001,2178.4,Jan-Feb,45.2,0,Hilly,Mild/cold,0
373,ASSAM & MEGHALAYA,2001,2178.4,Mar-May,495.8,0,Hilly,Mild/cold,0
374,ASSAM & MEGHALAYA,2001,2178.4,Jun-Sep,1413.2,2,Hilly,Mild/cold,2
375,ASSAM & MEGHALAYA,2001,2178.4,Oct-Dec,224.2,0,Hilly,Mild/cold,0
376,ASSAM & MEGHALAYA,2002,2392.7,Jan-Feb,25.9,0,Hilly,Mild/cold,0
377,ASSAM & MEGHALAYA,2002,2392.7,Mar-May,650.2,0,Hilly,Mild/cold,0
378,ASSAM & MEGHALAYA,2002,2392.7,Jun-Sep,1589.8,2,Hilly,Mild/cold,2
379,ASSAM & MEGHALAYA,2002,2392.7,Oct-Dec,126.8,0,Hilly,Mild/cold,0
380,ASSAM & MEGHALAYA,2003,2434.1,Jan-Feb,51.0,0,Hilly,Mild/cold,0
381,ASSAM & MEGHALAYA,2003,2434.1,Mar-May,546.5,0,Hilly,Mild/cold,0
382,ASSAM & MEGHALAYA,2003,2434.1,Jun-Sep,1573.3,0,Hilly,Mild/cold,4
383,ASSAM & MEGHALAYA,2003,2434.1,Oct-Dec,263.4,0,Hilly,Mild/cold,0
384,ASSAM & MEGHALAYA,2004,2994.3,Jan-Feb,34.8,0,Hilly,Mild/cold,0
385,ASSAM & MEGHALAYA,2004,2994.3,Mar-May,755.9,0,Hilly,Mild/cold,1
386,ASSAM & MEGHALAYA,2004,2994.3,Jun-Sep,1849.7,4,Hilly,Mild/cold,4
387,ASSAM & MEGHALAYA,2004,2994.3,Oct-Dec,353.9,0,Hilly,Mild/cold,0
388,ASSAM & MEGHALAYA,2005,2468.3,Jan-Feb,53.3,0,Hilly,Mild/cold,0
389,ASSAM & MEGHALAYA,2005,2468.3,Mar-May,660.9,0,Hilly,Mild/cold,0
390,ASSAM & MEGHALAYA,2005,2468.3,Jun-Sep,1525.2,2,Hilly,Mild/cold,2
391,ASSAM & MEGHALAYA,2005,2468.3,Oct-Dec,228.9,0,Hilly,Mild/cold,0
392,ASSAM & MEGHALAYA,2006,1898.6,Jan-Feb,41.5,0,Hilly,Mild/cold,0
393,ASSAM & MEGHALAYA,2006,1898.6,Mar-May,515.5,0,Hilly,Mild/cold,0
394,ASSAM & MEGHALAYA,2006,1898.6,Jun-Sep,1208.1,0,Hilly,Mild/cold,2
395,ASSAM & MEGHALAYA,2006,1898.6,Oct-Dec,133.5,0,Hilly,Mild/cold,0
396,ASSAM & MEGHALAYA,2007,2752.8,Jan-Feb,75.2,0,Hilly,Mild/cold,0
397,ASSAM & MEGHALAYA,2007,2752.8,Mar-May,486.1,0,Hilly,Mild/cold,0
398,ASSAM & MEGHALAYA,2007,2752.8,Jun-Sep,1975.1,3,Hilly,Mild/cold,3
399,ASSAM & MEGHALAYA,2007,2752.8,Oct-Dec,216.4,0,Hilly,Mild/cold,0
400,ASSAM & MEGHALAYA,2008,2339.7,Jan-Feb,44.2,0,Hilly,Mild/cold,0
401,ASSAM & MEGHALAYA,2008,2339.7,Mar-May,474.4,0,Hilly,Mild/cold,0
402,ASSAM & MEGHALAYA,2008,2339.7,Jun-Sep,1683.9,2,Hilly,Mild/cold,2
403,ASSAM & MEGHALAYA,2008,2339.7,Oct-Dec,137.2,0,Hilly,Mild/cold,0
404,ASSAM & MEGHALAYA,2009,2068.2,Jan-Feb,19.5,0,Hilly,Mild/cold,0
405,ASSAM & MEGHALAYA,2009,2068.2,Mar-May,426.2,0,Hilly,Mild/cold,0
406,ASSAM & MEGHALAYA,2009,2068.2,Jun-Sep,1473.5,1,Hilly,Mild/cold,1
407,ASSAM & MEGHALAYA,2009,2068.2,Oct-Dec,149.0,0,Hilly,Mild/cold,0
408,ASSAM & MEGHALAYA,2010,2711.5,Jan-Feb,3.7,0,Hilly,Mild/cold,0
409,ASSAM & MEGHALAYA,2010,2711.5,Mar-May,882.3,0,Hilly,Mild/cold,1
410,ASSAM & MEGHALAYA,2010,2711.5,Jun-Sep,1690.2,2,Hilly,Mild/cold,2
411,ASSAM & MEGHALAYA,2010,2711.5,Oct-Dec,135.3,0,Hilly,Mild/cold,0
412,ASSAM & MEGHALAYA,2011,1743.4,Jan-Feb,22.5,0,Hilly,Mild/cold,0
413,ASSAM & MEGHALAYA,2011,1743.4,Mar-May,439.4,0,Hilly,Mild/cold,0
414,ASSAM & MEGHALAYA,2011,1743.4,Jun-Sep,1236.0,0,Hilly,Mild/cold,2
415,ASSAM & MEGHALAYA,2011,1743.4,Oct-Dec,45.6,0,Hilly,Mild/cold,0
416,ASSAM & MEGHALAYA,2012,2609.4,Jan-Feb,22.1,0,Hilly,Mild/cold,0
417,ASSAM & MEGHALAYA,2012,2609.4,Mar-May,493.7,0,Hilly,Mild/cold,0
418,ASSAM & MEGHALAYA,2012,2609.4,Jun-Sep,1874.8,3,Hilly,Mild/cold,3
419,ASSAM & MEGHALAYA,2012,2609.4,Oct-Dec,218.8,0,Hilly,Mild/cold,0
420,ASSAM & MEGHALAYA,2013,1816.4,Jan-Feb,10.7,0,Hilly,Mild/cold,0
421,ASSAM & MEGHALAYA,2013,1816.4,Mar-May,503.5,0,Hilly,Mild/cold,0
422,ASSAM & MEGHALAYA,2013,1816.4,Jun-Sep,1172.9,0,Hilly,Mild/cold,2
423,ASSAM & MEGHALAYA,2013,1816.4,Oct-Dec,129.3,0,Hilly,Mild/cold,0
424,ASSAM & MEGHALAYA,2014,2206.1,Jan-Feb,30.3,0,Hilly,Mild/cold,0
425,ASSAM & MEGHALAYA,2014,2206.1,Mar-May,431.9,0,Hilly,Mild/cold,0
426,ASSAM & MEGHALAYA,2014,2206.1,Jun-Sep,1705.5,1,Hilly,Mild/cold,1
427,ASSAM & MEGHALAYA,2014,2206.1,Oct-Dec,38.5,0,Hilly,Mild/cold,0
428,ASSAM & MEGHALAYA,2015,2470.9,Jan-Feb,28.9,0,Hilly,Mild/cold,0
429,ASSAM & MEGHALAYA,2015,2470.9,Mar-May,620.9,0,Hilly,Mild/cold,0
430,ASSAM & MEGHALAYA,2015,2470.9,Jun-Sep,1729.3,2,Hilly,Mild/cold,2
431,ASSAM & MEGHALAYA,2015,2470.9,Oct-Dec,91.8,0,Hilly,Mild/cold,0
432,BIHAR,1980,1252.2,Jan-Feb,7.1,0,Plain-land,Sub-tropical,0
433,BIHAR,1980,1252.2,Mar-May,98.4,0,Plain-land,Sub-tropical,0
434,BIHAR,1980,1252.2,Jun-Sep,1115.9,0,Plain-land,Sub-tropical,2
435,BIHAR,1980,1252.2,Oct-Dec,30.8,0,Plain-land,Sub-tropical,0
436,BIHAR,1981,1364.7,Jan-Feb,37.0,0,Plain-land,Sub-tropical,0
437,BIHAR,1981,1364.7,Mar-May,148.4,0,Plain-land,Sub-tropical,0
438,BIHAR,1981,1364.7,Jun-Sep,1168.1,0,Plain-land,Sub-tropical,2
439,BIHAR,1981,1364.7,Oct-Dec,11.0,0,Plain-land,Sub-tropical,0
440,BIHAR,1982,933.5,Jan-Feb,10.5,0,Plain-land,Sub-tropical,0
441,BIHAR,1982,933.5,Mar-May,73.9,0,Plain-land,Sub-tropical,0
442,BIHAR,1982,933.5,Jun-Sep,784.6,0,Plain-land,Sub-tropical,1
443,BIHAR,1982,933.5,Oct-Dec,64.6,0,Plain-land,Sub-tropical,0
444,BIHAR,1983,1104.2,Jan-Feb,14.8,0,Plain-land,Sub-tropical,0
445,BIHAR,1983,1104.2,Mar-May,134.1,0,Plain-land,Sub-tropical,0
446,BIHAR,1983,1104.2,Jun-Sep,871.3,0,Plain-land,Sub-tropical,1
447,BIHAR,1983,1104.2,Oct-Dec,84.0,0,Plain-land,Sub-tropical,0
448,BIHAR,1984,1426.2,Jan-Feb,62.5,0,Plain-land,Sub-tropical,0
449,BIHAR,1984,1426.2,Mar-May,78.1,0,Plain-land,Sub-tropical,0
450,BIHAR,1984,1426.2,Jun-Sep,1265.8,0,Plain-land,Sub-tropical,3
451,BIHAR,1984,1426.2,Oct-Dec,19.9,0,Plain-land,Sub-tropical,0
452,BIHAR,1985,1455.0,Jan-Feb,9.3,0,Plain-land,Sub-tropical,0
453,BIHAR,1985,1455.0,Mar-May,77.7,0,Plain-land,Sub-tropical,0
454,BIHAR,1985,1455.0,Jun-Sep,1171.7,0,Plain-land,Sub-tropical,2
455,BIHAR,1985,1455.0,Oct-Dec,196.3,0,Plain-land,Sub-tropical,0
456,BIHAR,1986,1322.1,Jan-Feb,15.0,0,Plain-land,Sub-tropical,0
457,BIHAR,1986,1322.1,Mar-May,110.8,0,Plain-land,Sub-tropical,0
458,BIHAR,1986,1322.1,Jun-Sep,1048.6,0,Plain-land,Sub-tropical,2
459,BIHAR,1986,1322.1,Oct-Dec,147.6,0,Plain-land,Sub-tropical,0
460,BIHAR,1987,1660.4,Jan-Feb,4.3,0,Plain-land,Sub-tropical,0
461,BIHAR,1987,1660.4,Mar-May,83.1,0,Plain-land,Sub-tropical,0
462,BIHAR,1987,1660.4,Jun-Sep,1515.1,4,Plain-land,Sub-tropical,4
463,BIHAR,1987,1660.4,Oct-Dec,57.9,0,Plain-land,Sub-tropical,0
464,BIHAR,1988,1337.4,Jan-Feb,16.4,0,Plain-land,Sub-tropical,0
465,BIHAR,1988,1337.4,Mar-May,120.3,0,Plain-land,Sub-tropical,0
466,BIHAR,1988,1337.4,Jun-Sep,1151.6,0,Plain-land,Sub-tropical,2
467,BIHAR,1988,1337.4,Oct-Dec,49.0,0,Plain-land,Sub-tropical,0
468,BIHAR,1989,1269.9,Jan-Feb,17.5,0,Plain-land,Sub-tropical,0
469,BIHAR,1989,1269.9,Mar-May,107.4,0,Plain-land,Sub-tropical,0
470,BIHAR,1989,1269.9,Jun-Sep,1101.7,0,Plain-land,Sub-tropical,2
471,BIHAR,1989,1269.9,Oct-Dec,43.2,0,Plain-land,Sub-tropical,0
472,BIHAR,1990,1239.4,Jan-Feb,30.6,0,Plain-land,Sub-tropical,0
473,BIHAR,1990,1239.4,Mar-May,111.1,0,Plain-land,Sub-tropical,0
474,BIHAR,1990,1239.4,Jun-Sep,1047.8,0,Plain-land,Sub-tropical,2
475,BIHAR,1990,1239.4,Oct-Dec,49.9,0,Plain-land,Sub-tropical,0
476,BIHAR,1991,1045.7,Jan-Feb,20.7,0,Plain-land,Sub-tropical,0
477,BIHAR,1991,1045.7,Mar-May,48.0,0,Plain-land,Sub-tropical,0
478,BIHAR,1991,1045.7,Jun-Sep,950.5,0,Plain-land,Sub-tropical,1
479,BIHAR,1991,1045.7,Oct-Dec,26.5,0,Plain-land,Sub-tropical,0
480,BIHAR,1992,797.6,Jan-Feb,5.8,0,Plain-land,Sub-tropical,0
481,BIHAR,1992,797.6,Mar-May,63.8,0,Plain-land,Sub-tropical,0
482,BIHAR,1992,797.6,Jun-Sep,673.8,0,Plain-land,Sub-tropical,0
483,BIHAR,1992,797.6,Oct-Dec,54.2,0,Plain-land,Sub-tropical,0
484,BIHAR,1993,1208.3,Jan-Feb,13.4,0,Plain-land,Sub-tropical,0
485,BIHAR,1993,1208.3,Mar-May,100.1,0,Plain-land,Sub-tropical,0
486,BIHAR,1993,1208.3,Jun-Sep,1041.2,0,Plain-land,Sub-tropical,2
487,BIHAR,1993,1208.3,Oct-Dec,53.6,0,Plain-land,Sub-tropical,0
488,BIHAR,1994,969.4,Jan-Feb,57.5,0,Plain-land,Sub-tropical,0
489,BIHAR,1994,969.4,Mar-May,40.7,0,Plain-land,Sub-tropical,0
490,BIHAR,1994,969.4,Jun-Sep,832.8,0,Plain-land,Sub-tropical,1
491,BIHAR,1994,969.4,Oct-Dec,38.5,0,Plain-land,Sub-tropical,0
492,BIHAR,1995,1111.9,Jan-Feb,18.4,0,Plain-land,Sub-tropical,0
493,BIHAR,1995,1111.9,Mar-May,8.8,0,Plain-land,Sub-tropical,0
494,BIHAR,1995,1111.9,Jun-Sep,1005.1,0,Plain-land,Sub-tropical,2
495,BIHAR,1995,1111.9,Oct-Dec,79.6,0,Plain-land,Sub-tropical,0
496,BIHAR,1996,1107.2,Jan-Feb,47.7,0,Plain-land,Sub-tropical,0
497,BIHAR,1996,1107.2,Mar-May,21.4,0,Plain-land,Sub-tropical,0
498,BIHAR,1996,1107.2,Jun-Sep,972.0,0,Plain-land,Sub-tropical,1
499,BIHAR,1996,1107.2,Oct-Dec,66.2,0,Plain-land,Sub-tropical,0
500,BIHAR,1997,1303.7,Jan-Feb,11.6,0,Plain-land,Sub-tropical,0
501,BIHAR,1997,1303.7,Mar-May,74.4,0,Plain-land,Sub-tropical,0
502,BIHAR,1997,1303.7,Jun-Sep,1148.3,0,Plain-land,Sub-tropical,2
503,BIHAR,1997,1303.7,Oct-Dec,69.5,0,Plain-land,Sub-tropical,0
504,BIHAR,1998,1332.5,Jan-Feb,19.6,0,Plain-land,Sub-tropical,0
505,BIHAR,1998,1332.5,Mar-May,88.4,0,Plain-land,Sub-tropical,0
506,BIHAR,1998,1332.5,Jun-Sep,1127.0,1,Plain-land,Sub-tropical,1
507,BIHAR,1998,1332.5,Oct-Dec,97.5,0,Plain-land,Sub-tropical,0
508,BIHAR,1999,1402.7,Jan-Feb,0.3,0,Plain-land,Sub-tropical,0
509,BIHAR,1999,1402.7,Mar-May,87.8,0,Plain-land,Sub-tropical,0
510,BIHAR,1999,1402.7,Jun-Sep,1192.9,2,Plain-land,Sub-tropical,2
511,BIHAR,1999,1402.7,Oct-Dec,121.7,0,Plain-land,Sub-tropical,0
512,BIHAR,2000,1207.0,Jan-Feb,12.7,0,Plain-land,Sub-tropical,0
513,BIHAR,2000,1207.0,Mar-May,137.0,0,Plain-land,Sub-tropical,0
514,BIHAR,2000,1207.0,Jun-Sep,1047.7,0,Plain-land,Sub-tropical,2
515,BIHAR,2000,1207.0,Oct-Dec,9.7,0,Plain-land,Sub-tropical,0
516,BIHAR,2001,1247.0,Jan-Feb,1.5,0,Plain-land,Sub-tropical,0
517,BIHAR,2001,1247.0,Mar-May,114.0,0,Plain-land,Sub-tropical,0
518,BIHAR,2001,1247.0,Jun-Sep,949.8,0,Plain-land,Sub-tropical,1
519,BIHAR,2001,1247.0,Oct-Dec,181.8,0,Plain-land,Sub-tropical,0
520,BIHAR,2002,1105.8,Jan-Feb,24.6,0,Plain-land,Sub-tropical,0
521,BIHAR,2002,1105.8,Mar-May,102.1,0,Plain-land,Sub-tropical,0
522,BIHAR,2002,1105.8,Jun-Sep,943.2,0,Plain-land,Sub-tropical,1
523,BIHAR,2002,1105.8,Oct-Dec,35.8,0,Plain-land,Sub-tropical,0
524,BIHAR,2003,1353.9,Jan-Feb,52.9,0,Plain-land,Sub-tropical,0
525,BIHAR,2003,1353.9,Mar-May,73.5,0,Plain-land,Sub-tropical,0
526,BIHAR,2003,1353.9,Jun-Sep,1082.3,1,Plain-land,Sub-tropical,1
527,BIHAR,2003,1353.9,Oct-Dec,145.2,0,Plain-land,Sub-tropical,0
528,BIHAR,2004,1147.8,Jan-Feb,24.8,0,Plain-land,Sub-tropical,0
529,BIHAR,2004,1147.8,Mar-May,107.0,0,Plain-land,Sub-tropical,0
530,BIHAR,2004,1147.8,Jun-Sep,956.4,0,Plain-land,Sub-tropical,1
531,BIHAR,2004,1147.8,Oct-Dec,59.5,0,Plain-land,Sub-tropical,0
532,BIHAR,2005,907.8,Jan-Feb,28.2,0,Plain-land,Sub-tropical,0
533,BIHAR,2005,907.8,Mar-May,48.5,0,Plain-land,Sub-tropical,0
534,BIHAR,2005,907.8,Jun-Sep,796.7,0,Plain-land,Sub-tropical,1
